ACM DBLP
13665 15075
41883 42929
10444 6329
26347 51496
25045 49995
31535 40904
27010 7639
27145 547
18176 13301
35706 6401
26362 30064
1615 2957
9747 6619
15424 29087
34978 15337
7878 15465
13434 45466
35024 16247
8479 23904
5550 46533
2518 12672
15435 13767
29617 17155
29647 48442
27543 36432
22088 27733
21380 40272
18413 46500
32605 8219
20426 8510
3348 1363
3751 40939
41740 41347
34276 2010
33296 46634
35110 27730
17201 34436
25566 6998
22028 37165
20105 10508
36051 40219
25402 29509
7149 42816
40397 49646
19424 16830
29491 32341
22986 47680
14040 40265
32800 48668
11779 15726
19309 33366
37983 44303
5221 26579
23767 11910
7494 10576
34046 45554
6070 39190
30466 44328
6064 48930
33908 6368
7582 19673
20479 35692
18153 4094
16632 29056
2448 585
14079 18206
35700 21047
38677 8247
22327 39011
4689 6528
15201 20929
15791 12977
8741 10854
14587 6068
1562 13093
30931 42937
32391 23201
4897 49122
26665 31429
7782 1122
18152 38623
14852 31611
33557 17910
21470 32912
9327 8644
3518 8377
897 15187
11702 17333
29847 28275
31032 13197
20738 20576
26274 13287
12894 27189
38729 38646
20766 40758
39573 36517
21465 35855
2596 3493
16124 41206
13786 50293
37875 43785
23923 41739
395 5133
790 36443
9690 18729
27052 45599
35798 42397
36625 20680
7028 5750
41997 7671
34251 32546
8593 27021
4061 9422
41251 10128
8288 13256
18220 8366
6093 5732
1503 43276
42282 27685
5483 11603
357 519
29526 50361
10764 9411
7333 17575
12004 605
5792 1199
32925 42088
9050 13695
26789 24543
16319 20084
15748 8636
8134 12448
39557 5895
36801 12079
1559 3174
30670 3429
22493 21317
22136 10080
17891 28399
40522 26081
35995 14945
21482 11504
7136 12381
10555 3155
1727 3356
37595 38096
17533 33848
20235 8691
7793 13651
41057 23080
17685 47626
24300 27645
39658 49891
6871 9826
13882 39665
16408 22407
36961 30339
25317 22451
2573 50841
18457 1356
9481 9468
23844 22859
9689 14644
15726 37193
26692 31994
35651 11121
33352 40687
35621 34170
1262 2876
13025 41146
32032 23797
41351 45141
38537 50614
13068 19892
1150 5744
19648 2232
23277 47291
30946 30595
1462 23765
1105 2103
39600 23836
33108 41132
35286 44751
41463 25572
20041 7327
13876 13275
153 2136
6355 24666
36521 33791
35861 49645
29273 45293
30396 7678
5162 658
31695 19728
9083 42428
18155 13120
22912 33304
34263 2070
35230 6550
26483 3485
626 37568
41291 51170
25576 50271
9820 7005
16867 21426
23495 27195
6003 16098
13863 10361
12447 7768
37182 35477
20648 15817
24916 7036
21415 2561
6640 21542
5738 29804
13408 21314
28641 41854
11467 5754
32744 34630
26404 8738
10762 30178
39786 43361
26027 15245
36614 15137
1290 39543
35831 19825
40873 14917
17938 22098
31622 19148
13825 14243
18535 17783
5503 4985
25487 12851
11612 37819
35693 34967
20223 39991
38370 36564
33675 43108
28408 35164
12053 12820
26424 32295
10085 15417
13425 7993
38632 13456
15079 2089
11256 5543
226 12206
19881 47041
38185 38716
13437 11481
16939 41154
6916 50544
38158 47638
3783 4893
36699 12711
39505 19663
14145 27299
22806 25880
9242 5662
39582 21030
34807 24325
40944 26132
10220 13131
7398 22821
37282 5239
1900 38885
18947 34415
35757 42767
11819 6309
12038 34577
42870 3185
28230 38555
36839 18623
11468 4034
27784 48894
8597 715
41814 41112
34883 35121
7635 15308
1521 5420
21374 2615
7507 50833
12882 45144
40342 2309
15645 11440
28565 37830
39462 30968
31468 25913
25972 19974
14317 31040
9041 5194
18526 17774
11766 13546
4385 113
41184 19000
16484 31241
40918 33275
39611 3350
42167 41653
16727 47262
1254 23772
41220 48677
21690 3714
5666 37470
5863 2758
4483 15749
9540 24700
24236 7155
34777 35746
21771 41440
3339 16491
35297 14421
33989 37321
40586 9382
24946 23249
8021 1315
21768 10740
40292 29637
42933 51586
1001 13490
8420 9836
13433 24477
37634 31902
41427 7176
16455 12108
27822 27466
36856 8231
1923 23837
32980 20584
12915 14080
22066 20221
32994 4753
20592 17958
13718 12889
20340 3727
31567 28132
31530 7916
10855 43904
25101 29722
1172 9039
352 1530
9646 21465
18831 20513
9150 44029
30336 26472
26397 48125
10563 15163
42030 17540
6756 7766
40794 33135
9880 36221
20980 8198
7928 6592
32336 11117
2444 9686
20518 23503
13476 28705
25714 11711
20361 7862
39666 24096
6746 22352
15771 15532
9653 14384
8795 23160
25932 24166
38450 29258
31715 824
16337 6197
3510 3295
38712 11705
8296 2463
19175 35240
28512 6510
25295 51449
7368 39240
21958 22497
12891 27186
8317 23519
15552 35272
1810 9317
41688 31830
39289 23715
33442 1793
20424 10167
23465 26778
39095 20643
2581 3232
14835 3008
19135 7035
33779 44972
5819 44935
21114 31535
39008 8528
3528 13676
39163 37007
13930 8132
6255 2825
36030 46837
39855 3169
34405 28853
5460 12416
40065 10853
20515 22490
7303 22330
41470 10569
36495 40578
37995 46599
37366 50000
31484 34828
7492 48644
19850 26143
15958 15140
22214 15731
6911 34235
3061 20225
26833 3385
35902 24587
38717 11160
41604 33760
36276 36240
40571 32565
10190 5901
3517 10554
33300 22658
38575 9742
12014 18336
14639 26515
35669 39494
7947 4662
41202 8382
14941 32759
42582 32943
33873 21200
14698 47096
28833 12264
26741 18696
23329 26171
33063 5586
32902 26908
30227 23186
21159 25539
33463 44933
3207 8901
11691 41339
32894 15215
42804 39307
34069 44803
33061 20974
20867 34516
12259 14793
11251 32715
40080 21217
34970 6423
14646 14344
37936 24138
9151 38589
23856 42948
25210 5170
38906 24492
34408 13001
40542 38663
17874 21291
34368 26549
21192 18589
25414 7255
4114 5287
24885 19990
3088 49745
23973 24946
8662 44478
35171 43167
19257 11364
37099 39798
21788 36150
20839 3261
33258 32791
30856 40979
4802 15545
14316 36204
39713 20568
31939 44180
12804 23864
8390 40474
40115 18947
17086 31498
32376 27892
26762 13168
15752 37942
9971 51118
41117 40546
33949 44263
446 1771
27953 30920
3318 4678
1074 4664
6153 3643
16272 3113
15984 33535
25650 29488
25641 14291
4031 2144
8840 33436
36196 30516
5561 20365
9231 41407
8449 860
7120 28823
34588 34134
55 22457
25909 10605
8615 20014
38140 26539
9005 14941
26330 44425
8274 39936
21341 21043
1669 1313
13097 22733
42603 14350
1990 2420
25211 5505
3699 27883
41253 21371
6869 6915
16806 33035
11723 4390
17753 42069
7746 19441
11388 50078
32510 23217
1443 17018
10105 4970
28642 33321
15447 44580
9598 18212
10520 21461
35963 18851
40238 8482
11778 15869
15941 43751
15900 2672
15535 30769
24217 19676
10283 16797
11166 12679
36057 45314
24365 35622
7658 27291
12104 31739
32724 37343
20785 18741
10222 7631
4631 5254
15349 918
20507 30687
19138 2354
4391 22559
16651 19047
11801 26766
33034 14091
8057 14722
9220 39288
9692 21144
28256 19095
23935 41594
10897 2883
31379 20666
21845 35970
14683 5513
24573 21943
30069 43110
19459 233
34592 40236
13682 996
5341 27272
2680 9200
31046 17042
13232 49882
9989 14202
4396 43548
11695 30694
36923 34730
28403 38124
40574 18070
4069 15808
3050 14862
27223 42240
40404 18512
29718 45037
24003 19004
12006 607
7638 21423
14080 12536
14339 13743
13559 45734
34933 37641
17915 6302
7098 29987
29210 24335
20890 1023
9572 16593
27651 33559
3539 4485
39508 41963
10443 1850
33993 15361
803 2660
8127 45406
29882 619
28462 46863
34803 35575
2748 9285
40161 49651
8697 29398
40304 51411
39241 31814
30432 19323
2436 1436
3469 2161
32712 20986
7186 2295
31509 38973
2703 4733
21707 7727
27387 26333
9722 24480
775 33452
26260 23779
30308 42257
27196 24860
3296 28959
11198 39394
27098 46682
4043 27153
533 4938
40998 15427
8635 37506
9622 43620
29584 21070
41079 5755
10216 1779
25891 43062
15930 4404
579 34710
6131 21398
6758 44394
35736 40165
18758 47171
750 12893
30253 2674
32212 49212
34665 23777
4320 31467
20467 43123
10238 37555
21735 23434
19982 13790
1253 23771
21555 8582
9004 5256
18980 12896
24414 5123
42286 5132
5062 10538
19315 24532
15436 13768
23704 2379
38893 40413
26164 2081
5222 25527
16527 18115
14536 9311
35500 29641
26701 24100
39535 29723
15792 47404
31205 3489
392 816
20830 10894
13904 9872
829 19587
34185 15188
38310 41605
10968 13460
42645 14916
17481 17963
5779 37363
28536 18319
24009 22084
9281 22355
42943 45947
28382 8695
40803 50074
28503 46665
4038 4739
12315 35198
9376 38722
31070 3475
2820 5094
12722 39933
29552 44252
34629 4311
1628 29154
37030 47645
39854 12074
16615 23515
4225 34060
21990 21080
17661 38512
49 44416
40629 35616
38052 48854
385 1518
1500 1845
6474 38879
32765 34197
5417 47687
161 45294
20021 4205
4640 10697
40822 14467
7988 12954
24572 36550
1993 2424
20999 40429
10107 1938
30757 50414
24757 25731
30447 50924
1897 8063
15471 33667
23511 35249
14926 10607
34243 17889
23790 42460
20000 18490
25982 50653
10619 22216
38043 41134
13577 4486
21519 6451
25616 37186
25800 13911
26873 11190
38650 4277
13431 50803
14209 7215
1499 33855
2677 15830
9184 8568
4956 7232
13371 42822
20609 17464
18678 27840
40255 33768
36566 14813
19542 2259
21906 42632
3596 9579
15448 24211
21896 47424
24980 21981
39874 24518
24832 18130
23238 37631
5307 7920
10158 45571
31078 51308
16710 34374
8962 33168
6471 22551
41962 18351
32656 17752
9586 38180
17839 41111
2047 3511
14710 39664
32312 33779
24403 10532
23132 36601
29316 39421
7267 38701
38564 18450
5925 39737
25024 50051
27714 41321
31752 39764
7443 3956
27028 35747
38152 22137
23806 27551
3206 1892
10028 5500
21543 47374
28246 33605
31658 7575
19537 35975
35601 40994
18769 16459
42978 49958
3321 14484
1616 17296
21917 19619
38105 41425
16463 20693
21859 33729
12844 27584
39864 49753
21283 38676
27484 22847
5702 4366
5195 17892
1079 35473
21439 1046
1505 26548
11472 33990
9816 9671
32397 30838
10302 12350
13338 51313
11047 2068
32224 40898
28646 14066
18502 36515
41713 41404
23164 17533
33202 19643
895 13862
9250 6905
32450 16995
30849 29794
9911 17871
2039 19056
22933 26923
9645 19299
3778 11067
26552 12093
25407 27205
5381 7196
1230 45753
17082 39178
6298 12524
26604 30106
40253 35999
3188 16388
35859 12795
8534 40989
10134 14109
18047 23817
38655 50555
12168 19900
39281 30396
8279 30079
21310 27872
36423 14376
22779 27067
40268 14530
20923 5825
9618 10358
29890 3433
7983 17747
20654 27322
14216 45799
1059 6474
36498 1925
17512 30195
31987 11607
24742 27772
18126 36573
33371 9481
9591 16486
31632 43986
40871 3601
40227 33503
23658 27020
7268 38702
5207 38593
3189 24652
27785 15131
20871 19337
9304 11107
38481 46627
18809 11729
8910 9466
1390 41918
39936 45340
30117 19667
967 10640
20578 12349
13975 9128
22428 48407
865 10654
21589 13750
12491 47252
12769 40239
4794 811
34326 41676
16242 48235
2476 40050
8687 36040
20801 32328
28763 4097
26652 39565
12068 30297
12055 18062
14103 35184
8189 45178
42761 47093
25215 41290
21386 8502
21050 8381
32508 834
35930 40112
9228 3718
30705 33808
29276 37807
22557 44496
2582 9013
22574 19385
6158 8925
9224 18364
9254 44320
3777 31531
34303 43920
5028 21406
32931 32731
26025 47481
37283 5240
17819 42789
16178 37099
2019 21191
33089 14794
11710 8139
21820 449
31872 51095
25594 50610
41505 35654
4319 8588
6 45272
38223 37520
36600 41193
35571 37387
598 8814
16608 13031
13239 11731
35067 11809
34742 35860
24515 1696
17791 7414
41106 15148
2485 26144
20711 18860
9525 4981
2916 10951
22677 23639
6256 30766
33141 23762
31572 10468
3101 17259
4339 51188
10608 9401
23065 29428
5558 4371
6130 46810
39 450
27759 20566
17743 50696
30780 4702
10755 20905
12554 40022
14818 39574
32201 14185
20058 45150
3014 15219
5242 7649
7663 336
25301 19583
5441 235
7072 14888
20266 6612
23111 46722
3564 2183
6616 32529
41729 49834
14749 16554
28741 34784
9684 37080
7008 5628
28236 24841
25415 3165
6269 33719
17840 14224
31027 33046
5538 13906
4589 23100
25342 44133
39610 3349
10472 38832
20026 31852
9111 18282
13640 26419
6861 5343
41617 37204
10 9059
3349 4269
12436 21459
7418 8271
27802 31288
12539 20407
24262 34600
11243 39596
15174 31306
42858 49162
26161 14462
22888 12790
23798 37372
15378 5717
5039 10204
11347 1978
3668 20118
32492 5526
19665 31278
37660 18572
9326 21543
15393 16757
1031 4842
167 27335
35226 44896
20603 26348
38605 34455
27771 15494
41772 31261
2589 7784
33936 18250
21756 47656
22158 48927
9809 41289
21920 4866
19348 41025
22753 29348
22663 29627
8265 16862
22485 20290
26711 21485
10159 23361
14827 1884
30405 27578
14483 19208
5582 11449
9285 18024
7709 43028
25844 47891
1630 44278
221 37233
34 45396
12746 1777
10935 4964
4403 12917
42626 27515
23962 5435
14740 49670
39678 37380
42893 14136
27180 14340
8366 26809
36603 46483
35220 40351
9286 28505
11289 49205
32967 40389
22246 11361
3852 12666
20294 8605
41697 50313
19476 1305
4322 1464
19745 13530
14780 48139
17360 25871
29115 8150
3234 12618
41770 16534
34822 5200
375 4921
39740 4604
9979 4225
39267 15106
26577 6180
18626 6186
2580 44145
2060 12361
36668 33182
14450 39329
6344 38930
32623 38107
32934 14262
1986 48657
14730 11263
4163 32846
6958 19595
18380 14963
10543 19363
7351 26156
8995 24600
10547 38613
18525 17773
25780 45107
15138 4416
9030 14947
13534 44344
37173 31577
35229 10873
40572 32566
2771 81
33351 12055
17493 36930
35922 46316
16066 22003
18111 28072
14161 10966
730 29082
77 12084
30591 41662
24367 35624
5301 5872
11983 1080
14096 10249
14403 42985
5317 24699
20265 22253
19851 4091
5771 5983
19496 10801
28016 48602
41002 36869
9277 50929
32954 32322
3319 1432
3474 1374
1216 5125
24294 39166
19320 9524
8350 7164
5458 2636
34776 22842
18300 26164
31157 13116
14043 17880
19168 24265
41721 3735
24173 1863
9325 11243
24528 20785
8468 27087
35595 1709
21263 5059
32668 49602
28441 14139
15767 25977
27002 37501
23964 46472
1168 1590
23425 49802
37997 7749
5761 31945
34016 13618
11599 30353
16071 28921
39429 40759
41332 33220
37750 22106
3299 28961
1371 18901
19457 18944
11011 28115
35654 18902
4245 857
6233 5356
39576 23478
8305 2676
7616 400
11992 29601
13794 23595
10761 30177
33269 42280
818 7379
17735 4439
22977 27945
26992 34154
10131 4177
31061 41046
32552 2925
16085 1545
2900 5537
4068 23
41334 49172
10823 37642
37730 46462
28417 28382
3897 6101
12583 3206
19295 35234
11633 27887
10944 45943
15899 44823
19815 14509
41263 26128
33523 30654
28269 39390
635 8702
1816 5047
15613 26039
31470 9823
18119 6211
34622 4302
33471 22209
3647 48957
1374 35060
26142 30470
23925 41741
39210 48328
3720 7133
9637 1447
35497 33124
5657 42766
14362 6792
14844 46328
25113 11193
19343 22974
6416 15764
28009 48595
25492 21818
21381 40273
8325 36903
6707 8766
26257 2102
2647 22552
14314 46363
29553 44253
13307 49941
32261 10164
18840 20077
25784 38230
15301 49880
28560 28534
6859 28745
2445 12734
6230 4443
42481 10498
8250 25427
4623 15512
3760 12070
17278 41325
29493 33462
361 167
20343 4051
28939 15256
33275 11284
21421 30960
19569 47433
8156 13298
3006 10388
27559 38049
8095 44454
13331 16505
2909 15915
21596 3530
26677 39762
9195 4911
6244 38848
29731 11572
32650 51389
2519 4954
22470 18846
36877 46651
37179 28389
33304 10979
29943 43753
38602 34982
8601 22210
31288 2367
8509 14055
24724 2828
7905 44643
98 4671
17279 30267
39169 20055
34610 15083
34741 18854
3951 14251
32964 13940
37883 13441
27617 6881
22506 34475
1969 19019
29652 30966
8029 48422
24665 26388
3388 40150
37403 21001
5263 28742
7169 39168
35039 44463
33943 13108
41779 5854
18073 14936
13787 32777
7558 17834
20102 34780
22155 29935
18156 22151
34393 2981
6944 29294
27772 11053
29533 31121
36872 24664
312 43628
15738 1660
2679 2198
37732 38587
42186 43179
15145 39667
9428 38680
40539 39514
31566 8472
14143 13711
17325 21024
29381 30924
30558 12388
22846 13982
20707 18039
2292 39673
18244 10229
20790 36991
26325 45255
20970 8489
38285 18367
23096 46168
37301 13783
15334 25740
6301 17844
6585 18691
4566 729
8855 20496
19600 41538
10977 27234
32080 47398
8155 32012
27713 41320
20018 25012
1509 13272
29535 36222
29893 40629
22315 32937
23023 18339
15780 5984
15065 15233
510 23347
13290 15436
15936 3745
27729 25205
4834 14919
2932 50302
16574 34247
14791 38109
33800 7338
42051 41414
7978 44980
35062 35983
21268 6633
7170 39169
3875 22980
26511 35145
11692 10250
3338 16490
11079 29001
2871 3054
2176 22044
2845 1979
33183 37668
29698 4137
26599 47341
7159 25319
14018 36603
39798 10270
35722 9913
10163 2513
22584 19309
412 2067
32493 5527
14696 11523
13922 24037
39560 27763
42797 25179
4945 1571
17461 29640
6897 6355
37121 16479
20152 16383
30775 23535
13438 18596
35335 37397
11656 13279
5083 36479
15887 44346
37881 29075
1983 48654
36524 20533
13892 38270
14398 3211
40983 26083
25921 27896
19319 9523
21721 26429
18180 11235
2097 3715
1061 39331
37338 27965
31765 35197
12853 33261
17560 35318
22323 10522
33510 28181
20988 36027
30881 10730
1645 6298
2911 15182
9334 8979
21831 45718
3628 8135
35854 49611
6987 45515
34317 20429
39336 20998
9323 38470
6628 1699
42442 40395
21291 26638
11344 21689
38699 27244
11635 32984
28370 51153
2591 82
8107 6382
4538 18508
29440 34443
5758 11777
198 8171
6513 15437
26592 3083
31440 40739
37074 11035
26931 22158
11013 28116
9869 28832
23389 22711
28973 10560
23892 12999
435 91
8909 13364
1264 41545
10815 10637
29903 40037
25975 46335
52 30035
40485 42742
5285 6925
29374 4802
17780 31566
1621 9942
29675 13801
2404 46706
33435 4633
10995 38159
28915 17351
21630 35289
12207 41557
38881 39101
26488 51305
8831 12094
9737 5371
19303 29889
39563 7107
35765 51089
12953 15947
13248 44843
37069 19455
9697 21151
27567 50858
10807 33481
23476 50654
17477 16365
30158 14624
6169 14560
14338 13742
10763 30179
21610 39591
4238 9982
18117 5807
34549 22168
28272 12862
41240 24336
9471 3553
5194 48440
37737 16238
40721 24004
18583 5611
9000 9278
18425 19278
24386 43650
18105 23773
1411 25941
5123 7605
33020 1655
29923 43689
42990 9102
11292 19978
24102 16150
7419 23079
40564 3593
10397 24503
8949 5716
4671 2788
19716 40732
9824 38500
10003 3506
40477 46846
2558 20291
9160 30288
38253 48818
5922 2859
31543 19570
15512 31259
28927 46330
21021 7325
8972 21662
21166 27706
36112 46253
33093 14662
38411 24158
20344 24525
29714 25444
38604 34454
36370 47522
36426 23491
14553 8351
33023 4614
35471 22012
1200 5911
33099 7124
33507 28460
41260 41610
3632 4296
37287 42379
1770 22745
20022 13595
38218 19734
19159 23140
39371 34752
13495 24457
41751 48261
37134 46246
16814 27683
30346 42471
32563 15617
31952 2946
37923 1644
36601 41194
33547 30295
11968 14167
37897 22456
36084 9130
37240 27610
31436 39298
20619 6232
3847 15340
7104 8569
35763 14535
35645 18051
32771 45038
41288 48680
6086 9076
39586 36780
1324 17045
